Guinea-Bissau,GNB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,1.860820055,1.857859969,2.001060009,2.13248992,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Equatorial Guinea,GNQ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Greece,GRC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.230190039,3.364579916,3.424309969,3.667190075,3.804991007,4.165074348,4.140564919,4.516300201,4.582202911,4.495119095,4.321356773,3.661390066,4.015610695,3.477089882,3.597340107,3.586060047,4.497175217,4.056227207
Grenada,GRD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,5.075082302,5.485323429,5.072258949,4.2676501275,4.477565765,4.238610268,4.294914961,3.173799992,3.559193373,4.042768955,4.420020103500001,4.090303421
Greenland,GRL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Guatemala,GTM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,3.236860037,4.483980179,2.848649979,2.968650103,3.005249977,2.888089895,2.985620022,3.030329943,2.944740057,2.950099945,3.131939888,3.192970037,3.295030117,3.106349945
Guam,GUM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Guyana,GUY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,8.484149933,8.397299767,8.365539551,5.51293993,4.33701992,2.150579929,2.409389973,2.506690025,2.241319895,4.2676501275,4.360330105,3.895699978,4.737750053,4.66478014,4.45058012,4.042768955,4.420020103500001,4.0849078295000005
High income,HIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.884079933,4.953030109,5.085945129,5.046380043,4.872985125,5.059020042,5.297860146,5.041315079,4.866670132,4.913929939,4.930570126,4.906715155,4.811540127,4.780539989,4.675159931,4.681735039,4.876560211,4.986499786
"Hong Kong SAR, China",HKG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,3.903700113,4.015540123,4.558959961,3.260629892,4.392129898,3.510030031,3.418220043,3.509609938,3.760319948,3.572550058,3.262120008,3.292690039,3.309890032,3.326240063,3.810179949,4.405620098,4.000309944
Honduras,HND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,6.299727917,5.874929905,7.090119839,6.412970066,6.308412552,6.093361855,6.056469917,5.932459831,5.97629118,5.810501575
Heavily indebted poor countries (HIPC),HPC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.565020084,2.658449888,2.593869925,2.812619925,2.750200033,3.131605029,3.343889952,3.124369979,3.310644984,3.454459906,3.325690031,3.570609927,3.282579899,3.63261497,3.39011991,3.483448625,3.599304914,3.372760057
Croatia,HRV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.112708569,5.680865288,3.823009968,3.822149992,4.286819935,4.38888979,4.227210045,4.125649929,5.221613884,4.538440228,5.176151276,4.969085217,4.896224499,3.889219999,3.945780039,3.954370022,4.434420109,5.203669548
Haiti,HTI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,1.752269983,1.854979992,1.387760043,1.498469949,1.637159944,1.759413004,1.37101388,1.835332394
Hungary,HUN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.868400097,4.931009769,5.179230213,5.327620029,4.967639923,4.946360111,4.723750114,4.56317997,4.142499924,4.189219952,4.60187006,4.495399952,4.615479946,4.614870071,4.623439789,4.224880219,4.155210018,5.001584053
IBRD only,IBD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.992439985,3.839125037,3.835020065,3.867349982,4.101749897,4.429765701,3.951954961,3.980134964,4.164209843,4.18072319,4.251385689,4.160680771,3.962090015,4.1300776,3.997427225,3.916239977,4.342244864,3.747313499
IDA & IBRD total,IBT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.343394995,3.458699942,3.386080027,3.352540016,3.859465003,4.098309994,3.679970026,3.768173695,3.703721166,3.782660007,3.824160099,3.844004989,3.767383933,3.789769888,3.706730008,3.607559323,4.090565205,3.682960987
IDA total,IDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.565020084,2.70720005,2.793135047,2.812619925,3.098530054,3.173939943,3.343889952,3.171119928,3.434469938,3.306080103,3.319929957,3.394191742,3.282579899,3.535589933,3.3229599,3.485680819,3.660026789,3.372760057
IDA blend,IDB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,2.541715026,4.33701992,4.483980179,3.83175993,4.700129986,4.931210041,5.013881207,4.717299938,4.013040066,5.052848101,4.706804991,3.013220072,3.868015647,4.139520288,3.324519992
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,2.460030079,2.645689964,2.748470068,2.901900053,3.525130033,2.81227994,3.189440012,3.407480001,3.359040022,3.288009882,3.583600044,3.569971323,2.669978619,2.754226446,2.842077971,3.491024733,3.047579288
IDA only,IDX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.579210043,2.70720005,2.685104966,2.911760092,3.251044989,3.173939943,3.343889952,3.124369979,3.310644984,3.255259991,3.314169884,3.394191742,3.229290009,3.533629894,3.457279921,3.440670013,3.409159899,3.372760057
Isle of Man,IMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
India,IND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.324790001,4.079585075500001,4.017340183,3.352540016,4.33701992,3.278249979,3.377690077,3.79618001,4.084798336,3.844670057,3.898780346,4.114991665,4.294914961,4.306396961,4.064687848,4.042768955,4.293349743,4.635141373
Not classified,INX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Ireland,IRL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.132259846,4.087490082,4.104879856,4.482960224,5.458280087,6.15610981,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,3.386759996,4.042768955,3.271859884,2.984580517
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.030640125,4.071680069,4.484879971,4.296629906,3.913759947,3.842449903,3.709180117,3.484970093,2.938999891,2.852790117,2.61668992,2.629110098,3.173969984,3.459569931,3.619790077,3.257750034,3.204950094,4.0849078295000005
Iraq,IRQ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Iceland,ISL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.431439877,6.705920219,7.298920155,7.161180019,7.036019802,7.189849854,6.944240093,6.789979935,7.582230091,7.448689938,7.641409874,7.457970142,7.432199955,7.583859921,7.563499928,7.606750011,8.614439964,7.730675697
Israel,ISR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.951950073,6.193160057,6.262819767,5.753479958,5.424349785,5.377850056,5.433909893,5.45581007,5.58893013,5.784150124,5.704710007,5.797659874,5.799809933,6.007719994,6.062849998,6.056739807,6.462299824,7.416409016
Italy,ITA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.291079998,4.650090218,4.432409763,4.385200024,4.387949944,4.523719788,4.334119797,4.115680218,4.056019783,4.143670082,4.061279774,4.073629856,3.815789938,4.044939995,4.256140232,4.095270157,4.441949844,4.130886078
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.983469963,5.381030083,5.375229836,3.912549973,6.191319942,6.198480129,6.370600224,6.266640186,6.112460136,6.251080036,6.015860081,5.455210209,5.314610004,5.260169983,5.413809776,5.163640022,5.61749506,5.631239891
Jordan,JOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,3.452820063,3.213059902,2.954619884,2.988460064,4.420020103500001,3.220439911
Japan,JPN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.460119963,3.400820017,3.408989906,3.426110029,3.27241993,3.555977821,3.599519968,3.605279922,3.64741993,3.624969959,3.551589966,3.229025364,3.146430016,3.130579948,3.077820063,3.155339956,3.416980982,3.317383766
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.25661993,3.279341459,3.029700041,2.25590992,2.589459896,3.060719967,3.462257385,3.493520975,3.901637077,3.437315226,3.42450285,2.788579941,2.978100061,2.750819921,2.615950108,2.856970072,4.446203709,4.385694027
Kenya,KEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.186729908,5.206210136,6.171999931,6.796929836,4.33701992,4.019999981,4.815489769,4.700129986,4.931210041,4.837210178,4.717299938,4.743500233,4.895180225,4.963089943,5.107619762,4.577992439,4.628155708,4.590099812
Kyrgyz Republic,KGZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.50838995,3.854180098,4.445459843,4.622439861,5.913189888,6.232679844,5.818830013,6.79061985,7.384230137,6.780200005,5.531599998,5.985509872,6.586150169,6.026189804,5.552670002,5.366749763,6.093910217,6.531401634
Cambodia,KHM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.666810036,1.722219944,1.711210012,1.719820023,4.33701992,1.665680051,1.533789992,1.510689974,1.414414525,1.482026219,1.566736341,1.703461528,1.870819092,2.096460581,2.447859287,2.825654745,3.002350092,1.67057395
Kiribati,KIR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,11.18587017,11.98812008,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,13.04459953,13.42766571,13.21877956,12.95312691,12.11402607,13.48311615,13.57546329,4.064687848,13.57412338,4.420020103500001,15.58512497
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.740389824,4.421549797,3.920510054,3.971349955,4.33701992,4.483980179,2.94405818,2.751112938,3.182905912,3.262058496,2.849904299,2.549880028,3.124359369,3.159015894,3.157386065,2.986513615,3.10357976,2.776599884
"Korea, Rep.",KOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,3.91358161,3.52756691,4.07831502,4.164209843,4.2676501275,4.139840126,4.454237938,4.333099842,4.328239918,4.458079815,4.684659958,4.801720142,4.0849078295000005
Kuwait,KWT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,6.585830212,6.551109791,5.535069942,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.948930025,4.04286015,4.017340183,4.026914954,4.844409943,5.463550091,4.926769972,4.916270018,5.224464893,5.004640102,5.257470131,4.998700142,4.477210045,4.526865005,4.461447954,4.555305004,4.625720024,3.860406756
Lao PDR,LAO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.503690004,1.990280032,2.825220108,2.413000107,2.27854991,1.654850006,1.709789991,1.708019972,1.821470022,3.233809948,2.937809944,2.736897945,2.774429798,2.497972727,2.335012197,2.122014046,1.91597271,1.859491825
Lebanon,LBN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,2.841480017,2.552710056,2.640949965,2.014790058,1.765709996,1.613309979,1.652519941,2.14902997,2.433969975,4.139840126,4.232900143,2.126333237,2.137486219,2.527220726,2.600265503,1.669968128,4.0849078295000005
Liberia,LBR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,1.701660037,4.483980179,4.048079967,4.07831502,1.777119994,1.690780044,2.200050116,2.115874767,2.114796877,2.663300037,2.503910065,2.493976355,2.139914513,2.532140017
Libya,LBY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
St. Lucia,LCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,5.707330227,4.017340183,3.436460018,4.483530045,3.067660093,3.482899904,3.598860025,3.290980101,3.87658,3.891429901,3.880630016,5.210760117,3.63334322,3.335779905,3.278840065,3.617219925,4.0849078295000005
Latin America & Caribbean,LCN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.757070065,3.844680071,4.017340183,3.912549973,4.82006979,5.463550091,4.83382988,4.466080189,4.643070221,4.878550053,4.690569878,4.470389843,4.364200115,4.468044996,4.461447954,4.555305004,4.581561089,3.747313499
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.593400002,2.682824969,2.593869925,2.68975997,2.750200033,2.920000076,3.343889952,3.171119928,2.981755376,3.244534969,2.937809944,3.217862844,2.905220032,2.946855068,3.198354959,3.013383865,3.242703199,3.110792756
Low income,LIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.646709919,3.001124978,2.896229982,3.147949934,2.723119974,3.091085076,2.721950054,3.077620029,2.759584904,3.052984953,3.325690031,3.255800009,2.934885025,2.76899004,3.3229599,3.382453918,3.576571941,3.943503618
Liechtenstein,LIE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,2.433330059,2.048369884,4.483980179,4.048079967,2.556040049,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,2.055900097,1.66178,1.742920041,1.453420043,1.564589977,1.858590007,2.109980106,3.229290009,2.593169928,1.987810016,4.042768955,1.555410743,1.507548451
Lower middle income,LMC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.791340113,2.883059978,3.02252996,3.077780008,3.913759947,3.90160501,3.694575071,3.788205028,4.051414251,4.122526169,3.540122986,4.004634142,3.922260046,3.736540079,3.681972742,3.485680819,3.876672983,3.372760057
Low & middle income,LMY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.343394995,3.470605016,3.242840052,3.339619994,3.859465003,4.019999981,3.679970026,3.761201859,3.703721166,3.782660007,3.824160099,3.853980064,3.767617464,3.789769888,3.6995399,3.606653214,4.008609772,3.691380024
Lesotho,LSO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,10.09154987,9.365050316,10.10044956,11.10900974,12.32952023,4.483980179,4.048079967,8.170000076,7.670000076,7.289999962,7.199999809,8.685635567,7.801928997,8.155320168,7.283609867,7.194068909,6.997992516,7.507479191
Late-demographic dividend,LTE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.853990078,3.894940019,4.076844931,4.079349995,4.164649963,4.630249977,4.25867486,4.105550051,4.164209843,4.296380043,4.330840111,4.470389843,4.345984459,4.251554489,4.064687848,3.947889805,4.399321795,4.083158612
Lithuania,LTU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.602385998,5.84758997,5.800079823,5.174280167,4.839900017,5.585239887,5.297860146,5.113430023,4.758029938,4.602330208,4.486579895,4.227190018,4.004310131,3.812200069,3.89289999,3.967570066,4.512559891,4.842670441
Luxembourg,LUX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.240472317,3.539730072,4.611690998,4.904797554,4.326911449,4.867134094,5.011902332,4.989581108,3.87816,3.699390888,3.855690002,3.767920017,3.402446032,3.48645997,3.66211009,3.7395401,3.838229895,4.639152527
Latvia,LVA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.274270058,5.446959972,5.602540016,4.834060192,5.366449833,5.522659779,5.03881979,5.071619987,6.582709789,6.996970177,5.281229973,5.282519817,4.65749979,4.366710186,4.243569851,4.42054987,4.821040154,5.700738907
"Macao SAR, China",MAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.314389944,2.71446991,2.842959881,2.23348999,2.196409941,2.533230066,2.618489981,2.675280094,3.325160027,2.050489902,2.048530102,3.002470016,3.099529982,2.706429958,2.728780031,3.05862999,6.360320091,5.250319958
St. Martin (French part),MAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Morocco,MAR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.853390217,4.831190109,4.048079967,4.07831502,5.552948475,4.2676501275,5.482760429,5.133368969,5.085301876,4.735649586,4.960227013,5.003256798,6.284598827,5.60131073
Monaco,MCO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.255360007,4.079585075500001,4.017340183,1.243860006,4.33701992,1.354590058,1.31735003,1.589890003,1.780040026,1.334400058,1.021950006,4.232900143,1.370929956,1.457929969,4.064687848,1.158900023,4.420020103500001,1.423730016
Moldova,MDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.486390114,4.846849918,5.497910023,6.771039963,8.237270355,9.509759903,7.592299938,7.136380196,6.983389854,5.90975523,6.338069916,5.805686951,5.67208004,5.710169792,5.538879871,6.225769997,6.601260185,5.824059963
Madagascar,MDG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.438689947,2.70720005,2.231790066,2.812619925,2.554339886,2.825129986,2.585234404,2.381680012,2.340670109,1.776939988,2.381230116,2.210119963,2.687190056,2.701374054,2.844099998,3.013383865,3.25443387,3.198075533
Maldives,MDV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.737206936,5.249499798,5.791860104,4.661600113,4.470290184,5.081689835,3.633280039,3.080729961,4.968267918,3.954500437,3.889795303,4.644901752,4.469964027,3.872731447,3.932044506,4.209364891,5.794967651,4.484751701
Middle East & North Africa,MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,6.193160057,5.52995491,5.453274965,4.466135025,4.509464979,4.048079967,4.07831502,4.742109776,4.2676501275,4.139840126,4.232900143,4.294914961,3.596509933,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.992439985,4.24104023,4.454959869,4.726709843,4.82006979,5.187940121,5.159220219,5.105649948,5.103099823,4.696050167,5.257470131,5.229420185,4.90681982,4.518219948,4.254220009,4.042768955,4.625720024,4.0849078295000005
Marshall Islands,MHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,8.208979607,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,15.10616493,15.1581831,9.916480064,13.77944756,15.07984638
Middle income,MIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.511209965,3.605900049,3.343114972,3.467110038,3.958519936,4.274290085,3.852797151,3.842619896,4.051414251,4.090378046,3.970429897,4.023875117,3.935930014,4.023212314,3.807741642,3.737399817,4.211066723,3.67454195
North Macedonia,MKD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,3.300149918,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Mali,MLI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.971560001,2.658449888,2.896229982,3.859220028,3.403559923,3.869040012,3.343889952,3.754230022,3.479490042,3.284650087,3.648190022,3.801520109,3.094779968,3.789769888,3.55817008,3.555049896,3.954459906,4.363709927
Malta,MLT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.146474838,5.646224976,3.946160078,4.42151022,5.501229763,5.070429802,6.250050068,7.696129799,6.345429897,7.5792799,7.004209995,5.023980141,5.10766983,4.559179783,4.957462788,4.937389851,5.765721798,5.628807545
Myanmar,MMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,0.850319982,1.586428761,1.84381175,2.011998415,2.245604277,2.158088446,2.32633996,2.157480001,2.139869928,4.420020103500001,4.0849078295000005
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,5.032866716,5.021100044,4.466135025,4.831190109,4.050701737,4.07831502,5.103449821,4.2676501275,4.139840126,4.663219929,3.922260046,3.733449936,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Montenegro,MNE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Mongolia,MNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.550370216,4.936064243,7.210780144,4.325729847,4.33701992,5.144849777,4.645100117,4.60902977,5.961985111,5.24104023,5.428256035,4.387156487,5.200432777,4.318223953,3.997427225,3.652369738,4.663455009,3.343896151
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Mozambique,MOZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.326699972,4.33701992,4.483980179,5.390528679,5.621944904,5.672160149,6.115330219,6.493901253,6.010834217,5.865039825,5.505559921,5.452189922,6.286394119,6.642562866,7.027510643
Mauritania,MRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,2.106839895,2.277149916,1.950799942,4.33701992,4.483980179,4.048079967,2.331020117,2.158210039,2.293540001,2.557964325,2.829566002,1.944059968,4.184885025,4.064687848,1.784450054,1.771610022,1.745530009
Mauritius,MUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.769109964,3.114860058,3.060899973,4.31306982,3.063070059,3.047310114,3.551470041,3.332070112,3.418200016,3.567759991,4.815149784,4.758470058,4.882070065,4.87887001,4.674479961,4.541950226,4.35243988,4.674409866
Malawi,MWI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.606129885,3.098340034,4.017340183,3.9131599665000003,4.33701992,4.483980179,2.432369947,2.853460073,2.528611898,3.721709967,3.325690031,3.853980064,3.282579899,2.76899004,3.3229599,4.042768955,4.420020103500001,4.0849078295000005
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.971610069,7.484469891,7.657929897,5.923890114,3.958519936,5.974180222,4.966450214,5.76293993,5.739029884,5.481200218,5.029359818,4.703810215,4.345984459,4.184885025,4.131948471,3.979539633,4.520450115,4.27081728
North America,NAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.754484653,5.625976563,5.676517725,6.253763676,5.531103134,5.789639235,6.025461912,5.879866838,5.473236799,5.409133911,5.486397743,4.843080044,4.811540127,5.04142499,4.90893507,4.880105019,5.161695004,4.594006062
Namibia,NAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.901780128,6.888869762,6.742330074,3.9131599665000003,6.403429985,4.483980179,8.243300438,8.021379471,9.084144592,8.595417023,8.994402885,9.530635834,10.31483078,9.708672523,9.622286797,9.3225317,9.277998924,10.02802563
New Caledonia,NCL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.983109951,4.079585075500001,4.017340183,3.9131599665000003,4.33701992,4.483980179,4.048079967,4.07831502,4.164209843,4.2676501275,4.139840126,4.232900143,4.294914961,4.184885025,4.064687848,4.042768955,4.420020103500001,4.0849078295000005
Niger,NER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.565020084,2.279819965,2.401340008,3.9131599665000003,2.723119974,3.335880041,2.721950054,3.077620029,3.18682003,3.689529896,5.103680134,4.486690044,2.958430052,2.578180075,3.457279921,3.526227236,3.819200993,3.82175827
